feature,country_code,country_name,year_start,year_end,calendar_year_span,total_years,observed_years,missing_years,missing_share,first_observed_year,last_observed_year,leading_missing_years,internal_missing_years,trailing_missing_years,missingness_pattern
inflation_lag1_3_mean,HTI,Haiti,2014,2014,1,1,1,0,0.0,2014.0,2014.0,0,0,0,complete
inflation_lag1_3_mean,HUN,Hungary,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,IDN,Indonesia,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,IND,India,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,IRL,Ireland,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,IRN,"Iran, Islamic Rep.",1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,IRQ,Iraq,2003,2023,21,11,11,0,0.0,2003.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,ISL,Iceland,1999,2023,25,24,24,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,ISR,Israel,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,ITA,Italy,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,JOR,Jordan,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,JPN,Japan,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,KAZ,Kazakhstan,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,KEN,Kenya,1999,2023,25,22,22,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,KGZ,Kyrgyz Republic,2009,2021,13,4,4,0,0.0,2009.0,2021.0,0,0,0,complete
inflation_lag1_3_mean,KHM,Cambodia,2008,2021,14,4,4,0,0.0,2008.0,2021.0,0,0,0,complete
inflation_lag1_3_mean,KIR,Kiribati,2011,2011,1,1,1,0,0.0,2011.0,2011.0,0,0,0,complete
inflation_lag1_3_mean,KOR,"Korea, Rep.",1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,KWT,Kuwait,2006,2023,18,16,16,0,0.0,2006.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,LAO,Lao PDR,2000,2023,24,6,6,0,0.0,2000.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,LBN,Lebanon,1999,2023,25,24,12,12,0.5,2012.0,2023.0,12,0,0,late_start
inflation_lag1_3_mean,LBY,Libya,2009,2021,13,4,4,0,0.0,2009.0,2021.0,0,0,0,complete
inflation_lag1_3_mean,LKA,Sri Lanka,2000,2023,24,24,24,0,0.0,2000.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,LSO,Lesotho,2015,2015,1,1,1,0,0.0,2015.0,2015.0,0,0,0,complete
inflation_lag1_3_mean,LTU,Lithuania,2000,2023,24,24,24,0,0.0,2000.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,LUX,Luxembourg,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,LVA,Latvia,1999,2023,25,22,22,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,MAC,"Macao SAR, China",2009,2022,14,9,9,0,0.0,2009.0,2022.0,0,0,0,complete
inflation_lag1_3_mean,MAR,Morocco,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,MDA,Moldova,2001,2021,21,18,18,0,0.0,2001.0,2021.0,0,0,0,complete
inflation_lag1_3_mean,MDG,Madagascar,2008,2015,8,5,5,0,0.0,2008.0,2015.0,0,0,0,complete
inflation_lag1_3_mean,MDV,Maldives,2011,2011,1,1,1,0,0.0,2011.0,2011.0,0,0,0,complete
inflation_lag1_3_mean,MEX,Mexico,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,MHL,Marshall Islands,2016,2016,1,1,0,1,1.0,,,1,0,0,all_missing
inflation_lag1_3_mean,MKD,North Macedonia,2002,2023,22,12,12,0,0.0,2002.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,MLI,Mali,2005,2019,15,5,5,0,0.0,2005.0,2019.0,0,0,0,complete
inflation_lag1_3_mean,MLT,Malta,2000,2023,24,22,22,0,0.0,2000.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,MNE,Montenegro,2003,2023,21,10,7,3,0.3,2011.0,2023.0,3,0,0,late_start
inflation_lag1_3_mean,MNG,Mongolia,2005,2020,16,11,11,0,0.0,2005.0,2020.0,0,0,0,complete
inflation_lag1_3_mean,MOZ,Mozambique,2008,2009,2,2,2,0,0.0,2008.0,2009.0,0,0,0,complete
inflation_lag1_3_mean,MRT,Mauritania,2010,2021,12,6,6,0,0.0,2010.0,2021.0,0,0,0,complete
inflation_lag1_3_mean,MUS,Mauritius,2003,2021,19,14,14,0,0.0,2003.0,2021.0,0,0,0,complete
inflation_lag1_3_mean,MYS,Malaysia,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,NAM,Namibia,2001,2023,23,9,8,1,0.1111111111111111,2011.0,2023.0,1,0,0,late_start
inflation_lag1_3_mean,NCL,New Caledonia,2007,2021,15,8,2,6,0.75,2014.0,2015.0,3,0,3,bounded_coverage_window
inflation_lag1_3_mean,NER,Niger,2003,2022,20,10,10,0,0.0,2003.0,2022.0,0,0,0,complete
inflation_lag1_3_mean,NIC,Nicaragua,2011,2011,1,1,1,0,0.0,2011.0,2011.0,0,0,0,complete
inflation_lag1_3_mean,NLD,Netherlands,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,NOR,Norway,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,NPL,Nepal,2000,2022,23,17,17,0,0.0,2000.0,2022.0,0,0,0,complete
inflation_lag1_3_mean,NRU,Nauru,2019,2019,1,1,0,1,1.0,,,1,0,0,all_missing
inflation_lag1_3_mean,NZL,New Zealand,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,OMN,Oman,2003,2022,20,10,9,1,0.1,2004.0,2022.0,1,0,0,late_start
inflation_lag1_3_mean,PAK,Pakistan,1999,2023,25,22,22,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,PAN,Panama,2002,2023,22,21,21,0,0.0,2002.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,PER,Peru,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,PHL,Philippines,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,POL,Poland,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,PRI,Puerto Rico (US),2004,2023,20,17,0,17,1.0,,,17,0,0,all_missing
inflation_lag1_3_mean,PRT,Portugal,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,PRY,Paraguay,2003,2021,19,7,7,0,0.0,2003.0,2021.0,0,0,0,complete
inflation_lag1_3_mean,PSE,West Bank and Gaza,2014,2021,8,5,5,0,0.0,2014.0,2021.0,0,0,0,complete
inflation_lag1_3_mean,QAT,Qatar,2005,2023,19,16,16,0,0.0,2005.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,ROU,Romania,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,RUS,Russian Federation,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,RWA,Rwanda,2003,2016,14,3,3,0,0.0,2003.0,2016.0,0,0,0,complete
inflation_lag1_3_mean,SAU,Saudi Arabia,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,SDN,Sudan,2004,2021,18,9,9,0,0.0,2004.0,2021.0,0,0,0,complete
inflation_lag1_3_mean,SEN,Senegal,2001,2019,19,10,10,0,0.0,2001.0,2019.0,0,0,0,complete
inflation_lag1_3_mean,SGP,Singapore,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,SLB,Solomon Islands,2015,2016,2,2,2,0,0.0,2015.0,2016.0,0,0,0,complete
inflation_lag1_3_mean,SLE,Sierra Leone,2001,2019,19,10,3,7,0.7,2012.0,2019.0,7,0,0,late_start
inflation_lag1_3_mean,SLV,El Salvador,1999,2023,25,11,11,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,SMR,San Marino,2006,2022,17,6,5,1,0.16666666666666666,2007.0,2022.0,1,0,0,late_start
inflation_lag1_3_mean,SOM,"Somalia, Fed. Rep.",2012,2013,2,2,0,2,1.0,,,2,0,0,all_missing
inflation_lag1_3_mean,SRB,Serbia,2003,2023,21,20,20,0,0.0,2003.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,SUR,Suriname,2009,2009,1,1,1,0,0.0,2009.0,2009.0,0,0,0,complete
inflation_lag1_3_mean,SVK,Slovak Republic,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,SVN,Slovenia,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,SWE,Sweden,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,SWZ,Eswatini,2006,2019,14,6,6,0,0.0,2006.0,2019.0,0,0,0,complete
inflation_lag1_3_mean,SYC,Seychelles,2004,2021,18,9,9,0,0.0,2004.0,2021.0,0,0,0,complete
inflation_lag1_3_mean,SYR,Syrian Arab Republic,1999,2022,24,8,7,1,0.125,1999.0,2020.0,0,0,1,early_end
inflation_lag1_3_mean,TCD,Chad,2009,2009,1,1,1,0,0.0,2009.0,2009.0,0,0,0,complete
inflation_lag1_3_mean,TGO,Togo,2007,2015,9,3,3,0,0.0,2007.0,2015.0,0,0,0,complete
inflation_lag1_3_mean,THA,Thailand,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,TJK,Tajikistan,2004,2018,15,3,2,1,0.3333333333333333,2004.0,2005.0,0,0,1,early_end
inflation_lag1_3_mean,TKM,Turkmenistan,2015,2022,8,4,0,4,1.0,,,4,0,0,all_missing
inflation_lag1_3_mean,TON,Tonga,2008,2008,1,1,1,0,0.0,2008.0,2008.0,0,0,0,complete
inflation_lag1_3_mean,TUN,Tunisia,2001,2023,23,22,22,0,0.0,2001.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,TUR,Turkiye,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,TZA,Tanzania,1999,2018,20,7,7,0,0.0,1999.0,2018.0,0,0,0,complete
inflation_lag1_3_mean,UGA,Uganda,2007,2023,17,4,4,0,0.0,2007.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,UKR,Ukraine,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,URY,Uruguay,1999,2022,24,21,21,0,0.0,1999.0,2022.0,0,0,0,complete
inflation_lag1_3_mean,USA,United States,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,UZB,Uzbekistan,1999,2023,25,21,7,14,0.6666666666666666,2014.0,2023.0,14,0,0,late_start
inflation_lag1_3_mean,VEN,"Venezuela, RB",1999,2023,25,24,6,18,0.75,2012.0,2017.0,13,0,5,bounded_coverage_window
inflation_lag1_3_mean,VIR,Virgin Islands (U.S.),2017,2017,1,1,0,1,1.0,,,1,0,0,all_missing
inflation_lag1_3_mean,VNM,Viet Nam,1999,2023,25,24,24,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,VUT,Vanuatu,2000,2002,3,2,2,0,0.0,2000.0,2002.0,0,0,0,complete
inflation_lag1_3_mean,WSM,Samoa,2008,2008,1,1,1,0,0.0,2008.0,2008.0,0,0,0,complete
inflation_lag1_3_mean,YEM,"Yemen, Rep.",2003,2019,17,8,7,1,0.125,2003.0,2015.0,0,0,1,early_end
inflation_lag1_3_mean,ZAF,South Africa,1999,2023,25,25,25,0,0.0,1999.0,2023.0,0,0,0,complete
inflation_lag1_3_mean,ZMB,Zambia,2009,2018,10,4,4,0,0.0,2009.0,2018.0,0,0,0,complete
inflation_lag1_3_mean,ZWE,Zimbabwe,1999,2023,25,16,8,8,0.5,2014.0,2023.0,8,0,0,late_start
